geo,Name,State,Value,,
27025,Chisago,Minnesota,158.9815033,,
27027,Clay,Minnesota,57.22159205,,
27029,Clearwater,Minnesota,144.617291,,
27031,Cook,Minnesota,141.0401153,,
27033,Cottonwood,Minnesota,154.3087786,,
27035,Crow Wing,Minnesota,120.790132,,
27037,Dakota,Minnesota,67.72012317,,
27039,Dodge,Minnesota,124.7991425,,
27041,Douglas,Minnesota,181.4109407,,
27043,Faribault,Minnesota,267.4278637,,
27045,Fillmore,Minnesota,125.6344668,,
27047,Freeborn,Minnesota,180.5737699,,
27049,Goodhue,Minnesota,222.8767827,,
27051,Grant,Minnesota,47.18619355,,
27053,Hennepin,Minnesota,129.4617952,,
27055,Houston,Minnesota,71.31176397,,
27057,Hubbard,Minnesota,258.5162458,,
27059,Isanti,Minnesota,133.5735574,,
27061,Itasca,Minnesota,81.97209602,,
27063,Jackson,Minnesota,186.3204126,,
27065,Kanabec,Minnesota,246.2735752,,
27067,Kandiyohi,Minnesota,138.4438203,,
27069,Kittson,Minnesota,75.87475194,,
27071,Koochiching,Minnesota,122.2473629,,
27073,Lac Qui Parle,Minnesota,97.44384717,,
27075,Lake,Minnesota,100.9908851,,
27077,Lake of The Woods,Minnesota,166.4267718,,
27079,Le Sueur,Minnesota,157.042629,,
27081,Lincoln,Minnesota,151.4321064,,
27083,Lyon,Minnesota,46.13108991,,
27085,McLeod,Minnesota,126.7215529,,
27087,Mahnomen,Minnesota,208.5960486,,
27089,Marshall,Minnesota,206.919176,,
27091,Martin,Minnesota,158.5508005,,
27093,Meeker,Minnesota,62.70671384,,
27095,Mille Lacs,Minnesota,183.2280067,,
27097,Morrison,Minnesota,82.56631789,,
27099,Mower,Minnesota,113.5268915,,
27101,Murray,Minnesota,107.1489389,,
27103,Nicollet,Minnesota,214.3878503,,
27105,Nobles,Minnesota,110.1343048,,
27107,Norman,Minnesota,123.5767743,,
27109,Olmsted,Minnesota,61.4737235,,
27111,Otter Tail,Minnesota,168.0598832,,
27113,Pennington,Minnesota,122.2704867,,
27115,Pine,Minnesota,82.88273174,,
27117,Pipestone,Minnesota,201.9119326,,
27119,Polk,Minnesota,165.1809829,,
27121,Pope,Minnesota,157.771437,,
27123,Ramsey,Minnesota,123.4059503,,
27125,Red Lake,Minnesota,94.23300153,,
27127,Redwood,Minnesota,150.1170173,,
27129,Renville,Minnesota,67.03138453,,
27131,Rice,Minnesota,140.4289832,,
27133,Rock,Minnesota,105.1691993,,
27135,Roseau,Minnesota,82.52137301,,
27137,St Louis,Minnesota,88.77423732,,
27139,Scott,Minnesota,126.7732956,,
27141,Sherburne,Minnesota,144.7457736,,
27143,Sibley,Minnesota,95.34444789,,
27145,Stearns,Minnesota,215.0325566,,
27147,Steele,Minnesota,251.5446623,,
27149,Stevens,Minnesota,151.1986685,,
27151,Swift,Minnesota,208.9206194,,
27153,Todd,Minnesota,127.0221068,,
27155,Traverse,Minnesota,124.8489836,,
27157,Wabasha,Minnesota,69.07071518,,
27159,Wadena,Minnesota,181.8162873,,
27161,Waseca,Minnesota,135.2727501,,
27163,Washington,Minnesota,131.157139,,
27165,Watonwan,Minnesota,187.1830113,,
27167,Wilkin,Minnesota,223.5731994,,
27169,Winona,Minnesota,128.5753999,,
27171,Wright,Minnesota,190.423742,,
27173,Yellow Medicine,Minnesota,77.19925032,,
28001,Adams,Mississippi,104.1112283,,
28003,Alcorn,Mississippi,155.4030859,,
28005,Amite,Mississippi,84.63743681,,
28007,Attala,Mississippi,105.0782455,,
28009,Benton,Mississippi,133.6786983,,
28011,Bolivar,Mississippi,165.0405331,,
28013,Calhoun,Mississippi,107.6361995,,
28015,Carroll,Mississippi,177.5886467,,
28017,Chickasaw,Mississippi,185.8410436,,
28019,Choctaw,Mississippi,245.4380836,,
28021,Claiborne,Mississippi,249.3960513,,
28023,Clarke,Mississippi,101.9180593,,
28025,Clay,Mississippi,123.5933663,,
28027,Coahoma,Mississippi,142.2559942,,
28029,Copiah,Mississippi,119.5537758,,
28031,Covington,Mississippi,110.3543656,,
28033,De Soto,Mississippi,116.871919,,
28035,Forrest,Mississippi,130.1467533,,
28037,Franklin,Mississippi,-6.926210731,,
28039,George,Mississippi,129.7580253,,
28041,Greene,Mississippi,101.9070249,,
28043,Grenada,Mississippi,-11.84774576,,
28045,Hancock,Mississippi,84.15467018,,
28047,Harrison,Mississippi,71.06388215,,
28049,Hinds,Mississippi,83.23120043,,
28051,Holmes,Mississippi,107.8164567,,
28053,Humphreys,Mississippi,38.97671417,,
28055,Issaquena,Mississippi,114.4125999,,
28057,Itawamba,Mississippi,164.3055366,,
28059,Jackson,Mississippi,162.1609518,,
28061,Jasper,Mississippi,124.7014059,,
28063,Jefferson,Mississippi,132.7816097,,
28065,Jefferson Davis,Mississippi,39.95209792,,
28067,Jones,Mississippi,101.5284424,,
28069,Kemper,Mississippi,192.0320203,,
28071,Lafayette,Mississippi,107.7428542,,
28073,Lamar,Mississippi,58.36324426,,
28075,Lauderdale,Mississippi,214.0943034,,
28077,Lawrence,Mississippi,119.0842852,,
28079,Leake,Mississippi,93.01142301,,
28081,Lee,Mississippi,191.9950748,,
28083,Leflore,Mississippi,74.10220663,,
28085,Lincoln,Mississippi,40.19228977,,
28087,Lowndes,Mississippi,134.1851969,,
28089,Madison,Mississippi,91.59113831,,
28091,Marion,Mississippi,127.1655382,,
28093,Marshall,Mississippi,124.0177024,,
28095,Monroe,Mississippi,151.0675666,,
28097,Montgomery,Mississippi,111.5702626,,
28099,Neshoba,Mississippi,171.8620505,,
28101,Newton,Mississippi,170.9731415,,
28103,Noxubee,Mississippi,187.8508396,,
28105,Oktibbeha,Mississippi,185.1974362,,
28107,Panola,Mississippi,215.0642433,,
28109,Pearl River,Mississippi,174.1059414,,
28111,Perry,Mississippi,99.16683254,,
28113,Pike,Mississippi,83.00344531,,
28115,Pontotoc,Mississippi,51.3215845,,
28117,Prentiss,Mississippi,226.7557673,,
28119,Quitman,Mississippi,118.5016735,,
28121,Rankin,Mississippi,134.3099676,,
28123,Scott,Mississippi,127.2785044,,
28125,Sharkey,Mississippi,104.4663633,,
28127,Simpson,Mississippi,152.3879064,,
28129,Smith,Mississippi,118.9376122,,
28131,Stone,Mississippi,108.810422,,
28133,Sunflower,Mississippi,126.3759733,,
28135,Tallahatchie,Mississippi,68.2256104,,
28137,Tate,Mississippi,148.1770509,,
28139,Tippah,Mississippi,80.16731302,,
28141,Tishomingo,Mississippi,106.186819,,
28143,Tunica,Mississippi,184.2978361,,
28145,Union,Mississippi,118.8255919,,
28147,Walthall,Mississippi,188.1132967,,
28149,Warren,Mississippi,228.2691976,,
28151,Washington,Mississippi,138.0653006,,
28153,Wayne,Mississippi,10.50697887,,
28155,Webster,Mississippi,6.372803064,,
28157,Wilkinson,Mississippi,133.9358288,,
28159,Winston,Mississippi,230.6361684,,
28161,Yalobusha,Mississippi,158.7486323,,
28163,Yazoo,Mississippi,125.6507382,,
29001,Adair,Missouri,72.49355195,,
29003,Andrew,Missouri,77.5697263,,
29005,Atchison,Missouri,132.1344644,,
29007,Audrain,Missouri,127.2155859,,
29009,Barry,Missouri,6.470151527,,
29011,Barton,Missouri,150.1899613,,
29013,Bates,Missouri,136.5038183,,
29015,Benton,Missouri,88.58061547,,
29017,Bollinger,Missouri,103.2260974,,
29019,Boone,Missouri,159.0766691,,
29021,Buchanan,Missouri,163.4761096,,
29023,Butler,Missouri,132.1310002,,
29025,Caldwell,Missouri,138.8149339,,
29027,Callaway,Missouri,94.26192121,,
29029,Camden,Missouri,110.3204595,,
29031,Cape Girardeau,Missouri,216.2677996,,
29033,Carroll,Missouri,128.0854205,,
29035,Carter,Missouri,160.3838758,,
29037,Cass,Missouri,171.4476426,,
29039,Cedar,Missouri,219.9699554,,
29041,Chariton,Missouri,170.6684485,,
29043,Christian,Missouri,124.9710484,,
29045,Clark,Missouri,198.0136308,,
29047,Clay,Missouri,68.31439602,,
29049,Clinton,Missouri,119.5985032,,
29051,Cole,Missouri,131.1437183,,
29053,Cooper,Missouri,199.3584509,,
29055,Crawford,Missouri,140.6550306,,
29057,Dade,Missouri,168.9328558,,
29059,Dallas,Missouri,125.1031291,,
29061,Daviess,Missouri,255.7506696,,
29063,Dekalb,Missouri,131.3570058,,
29065,Dent,Missouri,164.4175976,,
29067,Douglas,Missouri,131.9426147,,
29069,Dunklin,Missouri,80.1664551,,
29071,Franklin,Missouri,131.8420828,,
29073,Gasconade,Missouri,139.0504265,,
29075,Gentry,Missouri,147.3411842,,
29077,Greene,Missouri,21.04776716,,
29079,Grundy,Missouri,68.66209486,,
29081,Harrison,Missouri,18.55410438,,
29083,Henry,Missouri,191.5074472,,
29085,Hickory,Missouri,164.7880219,,
29087,Holt,Missouri,132.4776447,,
29089,Howard,Missouri,123.203283,,
29091,Howell,Missouri,36.47963051,,
29093,Iron,Missouri,141.7048371,,
29095,Jackson,Missouri,146.3746861,,
29097,Jasper,Missouri,75.01918615,,
29099,Jefferson,Missouri,45.76279207,,
29101,Johnson,Missouri,182.6505563,,
29103,Knox,Missouri,160.3371678,,
29105,Laclede,Missouri,135.1998443,,
29107,Lafayette,Missouri,40.48923513,,
29109,Lawrence,Missouri,222.7365984,,
29111,Lewis,Missouri,109.1562488,,
29113,Lincoln,Missouri,254.059964,,
29115,Linn,Missouri,126.0102567,,
29117,Livingston,Missouri,119.857559,,
29119,Mcdonald,Missouri,120.9115533,,
29121,Macon,Missouri,140.2726623,,
29123,Madison,Missouri,154.8959539,,
29125,Maries,Missouri,152.0389491,,
29127,Marion,Missouri,237.5064022,,
29129,Mercer,Missouri,126.0857336,,
29131,Miller,Missouri,143.462806,,
29133,Mississippi,Missouri,206.4868477,,
29135,Moniteau,Missouri,167.8736414,,
29137,Monroe,Missouri,82.7046777,,
29139,Montgomery,Missouri,193.7240563,,
29141,Morgan,Missouri,149.567974,,
29143,New Madrid,Missouri,165.3203473,,
29145,Newton,Missouri,101.5912021,,
29147,Nodaway,Missouri,57.28014536,,
29149,Oregon,Missouri,124.1524316,,
29151,Osage,Missouri,161.2633502,,
29153,Ozark,Missouri,170.0503621,,
29155,Pemiscot,Missouri,156.9909446,,
29157,Perry,Missouri,173.8413176,,
29159,Pettis,Missouri,137.1228679,,
29161,Phelps,Missouri,135.3652765,,
29163,Pike,Missouri,126.0296428,,
29165,Platte,Missouri,80.87373253,,
29167,Polk,Missouri,85.49809118,,
29169,Pulaski,Missouri,172.04289,,
29171,Putnam,Missouri,70.47638312,,
29173,Ralls,Missouri,139.1879545,,
29175,Randolph,Missouri,152.0758717,,
29177,Ray,Missouri,92.77595141,,
29179,Reynolds,Missouri,270.7160022,,
29181,Ripley,Missouri,133.8950355,,
29183,St Charles,Missouri,156.7645319,,
29185,St Clair,Missouri,129.5655912,,
29186,Ste Genevieve,Missouri,73.09568757,,
29187,St Francois,Missouri,55.33063443,,
29189,St Louis,Missouri,129.0893947,,
29195,Saline,Missouri,130.2965653,,
29197,Schuyler,Missouri,108.1046951,,
29199,Scotland,Missouri,114.006537,,
29201,Scott,Missouri,160.9510046,,
29203,Shannon,Missouri,71.70416887,,
29205,Shelby,Missouri,84.26694571,,
29207,Stoddard,Missouri,99.39110265,,
29209,Stone,Missouri,176.584086,,
29211,Sullivan,Missouri,152.0406002,,
29213,Taney,Missouri,133.6387136,,
29215,Texas,Missouri,149.3856449,,
29217,Vernon,Missouri,120.7309543,,
29219,Warren,Missouri,90.35367495,,
29221,Washington,Missouri,194.5633926,,
29223,Wayne,Missouri,176.0748138,,
29225,Webster,Missouri,105.9501138,,
29227,Worth,Missouri,166.8960933,,
29229,Wright,Missouri,112.6623189,,
29510,St Louis City,Missouri,2.260647697,,
30001,Beaverhead,Montana,98.09703483,,
30003,Big Horn,Montana,185.8059629,,
30005,Blaine,Montana,167.036363,,
30007,Broadwater,Montana,153.170764,,
30009,Carbon,Montana,147.7737683,,
30011,Carter,Montana,105.7064805,,
30013,Cascade,Montana,280.6320086,,
30015,Chouteau,Montana,170.1144242,,
30017,Custer,Montana,120.7520737,,
30019,Daniels,Montana,112.9851502,,
30021,Dawson,Montana,168.6355642,,
30023,Deer Lodge,Montana,201.4971552,,
30025,Fallon,Montana,197.9617263,,
30027,Fergus,Montana,150.3690038,,
30029,Flathead,Montana,133.5473203,,
30031,Gallatin,Montana,184.648966,,
30033,Garfield,Montana,143.1641948,,
30035,Glacier,Montana,201.0444399,,
30037,Golden Valley,Montana,143.2057873,,
30039,Granite,Montana,62.24479355,,
30041,Hill,Montana,185.0077665,,
30043,Jefferson,Montana,134.1526879,,
30045,Judith Basin,Montana,48.39517113,,
30047,Lake,Montana,4.934261895,,
30049,Lewis and Clark,Montana,34.86054552,,
30051,Liberty,Montana,38.48209561,,
30053,Lincoln,Montana,135.1773483,,
30055,McCone,Montana,139.4549572,,
30057,Madison,Montana,101.60935,,
30059,Meagher,Montana,112.0603242,,
30061,Mineral,Montana,89.66869456,,
30063,Missoula,Montana,127.4486711,,
30065,Musselshell,Montana,99.86429224,,
30067,Park,Montana,122.99014,,
30069,Petroleum,Montana,132.5995964,,
30071,Phillips,Montana,118.6456419,,
30073,Pondera,Montana,96.68964557,,
30075,Powder River,Montana,132.9747065,,
30077,Powell,Montana,31.56716565,,
30079,Prairie,Montana,175.0299179,,
30081,Ravalli,Montana,80.83803713,,
30083,Richland,Montana,68.53219541,,
30085,Roosevelt,Montana,69.5616181,,
30087,Rosebud,Montana,159.2633234,,
30089,Sanders,Montana,149.6071236,,
30091,Sheridan,Montana,150.9606908,,
30093,Silver Bow,Montana,49.78069775,,
30095,Stillwater,Montana,168.2159938,,
30097,Sweet Grass,Montana,183.3687607,,
30099,Teton,Montana,191.5144423,,
30101,Toole,Montana,161.0760517,,
30103,Treasure,Montana,60.71926741,,
30105,Valley,Montana,143.6368897,,
30107,Wheatland,Montana,114.9139362,,
30109,Wibaux,Montana,152.8784375,,
30111,Yellowstone,Montana,207.3413534,,
31001,Adams,Nebraska,40.38048725,,
31003,Antelope,Nebraska,70.17454465,,
31005,Arthur,Nebraska,144.2780897,,
31007,Banner,Nebraska,146.1627859,,
31009,Blaine,Nebraska,188.7448443,,
31011,Boone,Nebraska,143.6759344,,
31013,Box Butte,Nebraska,128.9328254,,
31015,Boyd,Nebraska,134.6025014,,
31017,Brown,Nebraska,119.5624804,,
31019,Buffalo,Nebraska,122.9717012,,
31021,Burt,Nebraska,90.00502393,,
31023,Butler,Nebraska,85.17251943,,
31025,Cass,Nebraska,156.5321965,,
31027,Cedar,Nebraska,133.6946036,,
31029,Chase,Nebraska,96.0959959,,
31031,Cherry,Nebraska,200.5994973,,
31033,Cheyenne,Nebraska,124.4085137,,
31035,Clay,Nebraska,98.31994653,,
31037,Colfax,Nebraska,163.1449351,,
31039,Cuming,Nebraska,86.24291942,,
31041,Custer,Nebraska,119.9586813,,
31043,Dakota,Nebraska,132.9509305,,
31045,Dawes,Nebraska,89.22228443,,
31047,Dawson,Nebraska,246.1844941,,
31049,Deuel,Nebraska,163.7486779,,
31051,Dixon,Nebraska,171.9903797,,
31053,Dodge,Nebraska,105.103162,,
31055,Douglas,Nebraska,168.0894698,,
31057,Dundy,Nebraska,181.1324607,,
31059,Fillmore,Nebraska,177.1747778,,
31061,Franklin,Nebraska,85.1122915,,
31063,Frontier,Nebraska,175.3408906,,
31065,Furnas,Nebraska,105.5176726,,
31067,Gage,Nebraska,59.14323902,,
31069,Garden,Nebraska,143.3329279,,
31071,Garfield,Nebraska,141.4573264,,
31073,Gosper,Nebraska,188.0924967,,
31075,Grant,Nebraska,166.4384036,,
31077,Greeley,Nebraska,97.04498116,,
31079,Hall,Nebraska,160.6716011,,
31081,Hamilton,Nebraska,187.9041642,,
31083,Harlan,Nebraska,137.4934168,,
31085,Hayes,Nebraska,38.13886199,,
31087,Hitchcock,Nebraska,109.095405,,
31089,Holt,Nebraska,155.0602077,,
31091,Hooker,Nebraska,163.7626225,,
31093,Howard,Nebraska,64.29485364,,
31095,Jefferson,Nebraska,110.6375678,,
31097,Johnson,Nebraska,100.3146921,,
31099,Kearney,Nebraska,155.1174078,,
31101,Keith,Nebraska,116.7522419,,
31103,Keya Paha,Nebraska,152.5692695,,
31105,Kimball,Nebraska,113.6966491,,
31107,Knox,Nebraska,127.9808371,,
31109,Lancaster,Nebraska,200.6102363,,
31111,Lincoln,Nebraska,84.3346949,,
31113,Logan,Nebraska,177.5889804,,
31115,Loup,Nebraska,75.34878265,,
31117,McPherson,Nebraska,84.88559915,,
31119,Madison,Nebraska,198.1511434,,
31121,Merrick,Nebraska,87.758601,,
31123,Morrill,Nebraska,182.5277865,,
31125,Nance,Nebraska,207.3359131,,
31127,Nemaha,Nebraska,148.3858284,,
31129,Nuckolls,Nebraska,55.57819893,,
31131,Otoe,Nebraska,51.79726414,,
31133,Pawnee,Nebraska,189.5015552,,
31135,Perkins,Nebraska,155.1234918,,
31137,Phelps,Nebraska,31.00284322,,
31139,Pierce,Nebraska,225.6862351,,
31141,Platte,Nebraska,109.7314871,,
31143,Polk,Nebraska,139.9901352,,
31145,Red Willow,Nebraska,94.77426336,,
31147,Richardson,Nebraska,124.6589661,,
31149,Rock,Nebraska,91.83043475,,
31151,Saline,Nebraska,111.0883325,,
31153,Sarpy,Nebraska,87.5213338,,
31155,Saunders,Nebraska,165.5099688,,
31157,Scotts Bluff,Nebraska,136.66253,,
31159,Seward,Nebraska,148.1048156,,
31161,Sheridan,Nebraska,42.54797538,,
31163,Sherman,Nebraska,130.195138,,
31165,Sioux,Nebraska,85.13215463,,
31167,Stanton,Nebraska,117.313637,,
31169,Thayer,Nebraska,127.6605646,,
31171,Thomas,Nebraska,163.2590599,,
31173,Thurston,Nebraska,161.9255405,,
31175,Valley,Nebraska,182.8195765,,
31177,Washington,Nebraska,118.8417297,,
31179,Wayne,Nebraska,183.0380708,,
31181,Webster,Nebraska,167.9461205,,
31183,Wheeler,Nebraska,181.4942115,,
31185,York,Nebraska,208.079614,,
32001,Churchill,Nevada,146.4432563,,
32003,Clark,Nevada,237.6673609,,
32005,Douglas,Nevada,189.819667,,
32007,Elko,Nevada,70.85924448,,
32009,Esmeralda,Nevada,161.6887193,,
32011,Eureka,Nevada,123.7316223,,
32013,Humboldt,Nevada,85.46543517,,
32015,Lander,Nevada,117.2027219,,
32017,Lincoln,Nevada,180.7052027,,
32019,Lyon,Nevada,-6.13760711,,
32021,Mineral,Nevada,125.5047499,,
32023,Nye,Nevada,121.5444931,,
32027,Pershing,Nevada,87.48555531,,
32029,Storey,Nevada,96.78869571,,
32031,Washoe,Nevada,50.82686969,,
32033,White Pine,Nevada,129.1168053,,
32510,Carson City,Nevada,168.6322721,,
33001,Belknap,New Hampshire,74.94548274,,
33003,Carroll,New Hampshire,59.78244258,,
33005,Cheshire,New Hampshire,30.03785406,,
33007,Coos,New Hampshire,42.4562332,,
33009,Grafton,New Hampshire,207.4209527,,
33011,Hillsborough,New Hampshire,137.0157679,,
33013,Merrimack,New Hampshire,133.4352145,,
33015,Rockingham,New Hampshire,53.22477714,,
33017,Strafford,New Hampshire,143.6810421,,
33019,Sullivan,New Hampshire,207.7936764,,
34001,Atlantic,New Jersey,185.0698239,,
34003,Bergen,New Jersey,157.5523767,,
34005,Burlington,New Jersey,145.7169529,,
34007,Camden,New Jersey,169.3460175,,
34009,Cape May,New Jersey,147.9309827,,
34011,Cumberland,New Jersey,200.5864535,,
34013,Essex,New Jersey,104.1896327,,
34015,Gloucester,New Jersey,206.5154688,,
34017,Hudson,New Jersey,136.0534023,,
34019,Hunterdon,New Jersey,98.30317347,,
34021,Mercer,New Jersey,203.0308288,,
34023,Middlesex,New Jersey,88.14219369,,
34025,Monmouth,New Jersey,138.5361318,,
34027,Morris,New Jersey,153.0709486,,
34029,Ocean,New Jersey,134.4327503,,
34031,Passaic,New Jersey,178.8879114,,
34033,Salem,New Jersey,84.49216077,,
34035,Somerset,New Jersey,97.28302676,,
34037,Sussex,New Jersey,176.0309907,,
34039,Union,New Jersey,166.1721595,,
34041,Warren,New Jersey,99.72001015,,
35001,Bernalillo,New Mexico,91.31945197,,
35003,Catron,New Mexico,177.7673522,,
35005,Chaves,New Mexico,212.4752135,,
35006,Cibola,New Mexico,129.2782082,,
35007,Colfax,New Mexico,149.4562126,,
35009,Curry,New Mexico,118.3982411,,
35011,De Baca,New Mexico,119.0885202,,
35013,Dona Ana,New Mexico,31.83201962,,
35015,Eddy,New Mexico,97.76822747,,
35017,Grant,New Mexico,81.64472089,,
35019,Guadalupe,New Mexico,161.9508768,,
35021,Harding,New Mexico,207.6406451,,
35023,Hidalgo,New Mexico,188.5809656,,
35025,Lea,New Mexico,181.4950918,,
35027,Lincoln,New Mexico,65.3806921,,
35028,Los Alamos,New Mexico,104.8289366,,
35029,Luna,New Mexico,179.4993962,,
35031,Mckinley,New Mexico,30.60111006,,
35033,Mora,New Mexico,93.10739226,,
35035,Otero,New Mexico,139.6389462,,
35037,Quay,New Mexico,48.90881735,,
35039,Rio Arriba,New Mexico,94.30772879,,
35041,Roosevelt,New Mexico,215.233087,,
35043,Sandoval,New Mexico,81.06569122,,
35045,San Juan,New Mexico,111.524562,,
35047,San Miguel,New Mexico,161.2408475,,
35049,Santa Fe,New Mexico,139.662735,,
35051,Sierra,New Mexico,77.86963185,,
35053,Socorro,New Mexico,151.0566546,,
35055,Taos,New Mexico,92.30424313,,
35057,Torrance,New Mexico,109.9672472,,
35059,Union,New Mexico,194.5116188,,
35061,Valencia,New Mexico,171.6719834,,
36001,Albany,New York,109.3848878,,
36003,Allegany,New York,7.064460379,,
36005,Bronx,New York,75.89611151,,
36007,Broome,New York,160.2795241,,
36009,Cattaraugus,New York,89.62704269,,
36011,Cayuga,New York,102.6701349,,
36013,Chautauqua,New York,193.090205,,
36015,Chemung,New York,179.7381128,,
36017,Chenango,New York,248.0995646,,
36019,Clinton,New York,145.690967,,
36021,Columbia,New York,61.01233133,,
36023,Cortland,New York,122.4553136,,
36025,Delaware,New York,80.82003183,,
36027,Dutchess,New York,92.74071101,,
36029,Erie,New York,185.9043018,,
36031,Essex,New York,152.1864944,,
36033,Franklin,New York,176.6471868,,
36035,Fulton,New York,74.25741692,,
36037,Genesee,New York,142.3009424,,
36039,Greene,New York,175.1636415,,
36041,Hamilton,New York,206.0435529,,
36043,Herkimer,New York,209.0675956,,
36045,Jefferson,New York,211.5939426,,
36047,Kings,New York,238.5414079,,
36049,Lewis,New York,140.2112112,,
36051,Livingston,New York,160.8036091,,
36053,Madison,New York,149.1014845,,
36055,Monroe,New York,175.2065391,,
36057,Montgomery,New York,42.09146725,,
36059,Nassau,New York,179.2073115,,
36061,New York,New York,130.0423791,,
36063,Niagara,New York,162.1696063,,
36065,Oneida,New York,191.7961612,,
36067,Onondaga,New York,152.285996,,
36069,Ontario,New York,118.5190115,,
36071,Orange,New York,63.49721098,,
36073,Orleans,New York,124.0442061,,
36075,Oswego,New York,90.52394525,,
36077,Otsego,New York,69.29570094,,
36079,Putnam,New York,141.2749339,,
36081,Queens,New York,92.07461717,,
36083,Rensselaer,New York,228.7490138,,
36085,Richmond,New York,182.668171,,
36087,Rockland,New York,117.0650746,,
36089,St Lawrence,New York,137.7817421,,
36091,Saratoga,New York,156.9178651,,
36093,Schenectady,New York,90.10257877,,
36095,Schoharie,New York,187.1576881,,
36097,Schuyler,New York,97.27526511,,
36099,Seneca,New York,139.4055798,,
36101,Steuben,New York,122.2291562,,
36103,Suffolk,New York,80.72292718,,
36105,Sullivan,New York,171.5070513,,
36107,Tioga,New York,39.23012538,,
36109,Tompkins,New York,137.3763854,,
36111,Ulster,New York,150.6227085,,
36113,Warren,New York,182.2459809,,
36115,Washington,New York,120.9518799,,
36117,Wayne,New York,121.8067023,,
36119,Westchester,New York,81.90948442,,
36121,Wyoming,New York,124.5312812,,
36123,Yates,New York,143.4999501,,
37001,Alamance,North Carolina,142.8476996,,
37003,Alexander,North Carolina,54.4706045,,
37005,Alleghany,North Carolina,124.0865232,,
37007,Anson,North Carolina,160.1716302,,
37009,Ashe,North Carolina,118.743703,,
37011,Avery,North Carolina,98.07317814,,
37013,Beaufort,North Carolina,151.1385713,,
37015,Bertie,North Carolina,122.2884654,,
37017,Bladen,North Carolina,56.95370098,,
37019,Brunswick,North Carolina,115.9473017,,
37021,Buncombe,North Carolina,118.9393477,,
37023,Burke,North Carolina,148.7196596,,
37025,Cabarrus,North Carolina,130.1149092,,
37027,Caldwell,North Carolina,124.4129964,,
37029,Camden,North Carolina,134.9337421,,
37031,Carteret,North Carolina,142.01028,,
37033,Caswell,North Carolina,135.6867804,,
37035,Catawba,North Carolina,165.0308003,,
37037,Chatham,North Carolina,126.8597168,,
37039,Cherokee,North Carolina,98.29734389,,
37041,Chowan,North Carolina,39.2418276,,
37043,Clay,North Carolina,96.41234589,,
37045,Cleveland,North Carolina,167.9897763,,
37047,Columbus,North Carolina,58.40501581,,
37049,Craven,North Carolina,110.4920622,,
37051,Cumberland,North Carolina,202.2543493,,
37053,Currituck,North Carolina,171.7418369,,
37055,Dare,North Carolina,194.062774,,
37057,Davidson,North Carolina,19.51096915,,
37059,Davie,North Carolina,141.5167931,,
37061,Duplin,North Carolina,98.63773369,,
37063,Durham,North Carolina,68.83795387,,
37065,Edgecombe,North Carolina,96.44089347,,
37067,Forsyth,North Carolina,126.9236301,,
37069,Franklin,North Carolina,127.0155893,,
37071,Gaston,North Carolina,179.9992408,,
37073,Gates,North Carolina,128.627184,,
37075,Graham,North Carolina,142.0931907,,
37077,Granville,North Carolina,201.3177723,,
37079,Greene,North Carolina,180.4222712,,
37081,Guilford,North Carolina,128.3862186,,
37083,Halifax,North Carolina,144.0584521,,
37085,Harnett,North Carolina,124.8903776,,
37087,Haywood,North Carolina,81.90002581,,
37089,Henderson,North Carolina,102.4945594,,
37091,Hertford,North Carolina,61.08614023,,
37093,Hoke,North Carolina,143.1611401,,
37095,Hyde,North Carolina,42.29903353,,
37097,Iredell,North Carolina,130.5650173,,
37099,Jackson,North Carolina,130.7656632,,
37101,Johnston,North Carolina,193.8193981,,
37103,Jones,North Carolina,79.45573808,,
37105,Lee,North Carolina,178.4583108,,
37107,Lenoir,North Carolina,163.7111148,,
37109,Lincoln,North Carolina,177.7362915,,
37111,McDowell,North Carolina,87.9298899,,
37113,Macon,North Carolina,124.778971,,
37115,Madison,North Carolina,148.233117,,
37117,Martin,North Carolina,135.8205304,,
37119,Mecklenburg,North Carolina,128.1534587,,
37121,Mitchell,North Carolina,181.3137286,,
37123,Montgomery,North Carolina,84.48010539,,
37125,Moore,North Carolina,176.4851143,,
37127,Nash,North Carolina,178.9460457,,
37129,New Hanover,North Carolina,159.6778489,,
37131,Northampton,North Carolina,111.7908648,,
37133,Onslow,North Carolina,192.5392112,,
37135,Orange,North Carolina,236.5735563,,
37137,Pamlico,North Carolina,118.5217822,,
37139,Pasquotank,North Carolina,179.8886492,,
37141,Pender,North Carolina,21.57323626,,
37143,Perquimans,North Carolina,80.10955694,,
37145,Person,North Carolina,163.8918385,,
37147,Pitt,North Carolina,147.1630991,,
37149,Polk,North Carolina,173.4415398,,
37151,Randolph,North Carolina,51.311537,,
37153,Richmond,North Carolina,170.8259864,,
37155,Robeson,North Carolina,97.96017123,,
37157,Rockingham,North Carolina,162.1048689,,
37159,Rowan,North Carolina,139.659706,,
37161,Rutherford,North Carolina,133.5970326,,
37163,Sampson,North Carolina,115.5618619,,
37165,Scotland,North Carolina,132.7597818,,
37167,Stanly,North Carolina,69.76187773,,
37169,Stokes,North Carolina,95.21943561,,
37171,Surry,North Carolina,132.8057849,,
37173,Swain,North Carolina,51.05876799,,
37175,Transylvania,North Carolina,100.1301347,,
37177,Tyrrell,North Carolina,111.6393487,,
