geo,Name,State,Value,Percent
26069,Iosco,Michigan,141.4463978,NA
26071,Iron,Michigan,161.6795541,NA
26073,Isabella,Michigan,95.2077636,NA
26075,Jackson,Michigan,140.1149036,NA
26077,Kalamazoo,Michigan,78.65924856,NA
26079,Kalkaska,Michigan,85.15951183,NA
26081,Kent,Michigan,122.9736152,NA
26083,Keweenaw,Michigan,151.1966314,NA
26085,Lake,Michigan,185.6219595,NA
26087,Lapeer,Michigan,241.157706,NA
26089,Leelanau,Michigan,128.1223973,NA
26091,Lenawee,Michigan,195.3280475,NA
26093,Livingston,Michigan,260.3102462,NA
26095,Luce,Michigan,138.1125197,NA
26097,Mackinac,Michigan,139.406106,NA
26099,Macomb,Michigan,127.2115879,NA
26101,Manistee,Michigan,160.1938403,NA
26103,Marquette,Michigan,135.6673875,NA
26105,Mason,Michigan,240.1929606,NA
26107,Mecosta,Michigan,148.728616,NA
26109,Menominee,Michigan,173.6465491,NA
26111,Midland,Michigan,66.26996701,NA
26113,Missaukee,Michigan,61.99957276,NA
26115,Monroe,Michigan,165.7101822,NA
26117,Montcalm,Michigan,141.649271,NA
26119,Montmorency,Michigan,93.45938526,NA
26121,Muskegon,Michigan,229.8052399,NA
26123,Newaygo,Michigan,158.7907498,NA
26125,Oakland,Michigan,124.8565832,NA
26127,Oceana,Michigan,183.7427857,NA
26129,Ogemaw,Michigan,142.5190974,NA
26131,Ontonagon,Michigan,104.286727,NA
26133,Osceola,Michigan,133.7822629,NA
26135,Oscoda,Michigan,122.6158132,NA
26137,Otsego,Michigan,84.77042892,NA
26139,Ottawa,Michigan,108.4965618,NA
26141,Presque Isle,Michigan,94.87947638,NA
26143,Roscommon,Michigan,233.0873638,NA
26145,Saginaw,Michigan,170.8076174,NA
26147,St Clair,Michigan,168.9697659,NA
26149,St Joseph,Michigan,184.3495273,NA
26151,Sanilac,Michigan,177.01689,NA
26153,Schoolcraft,Michigan,188.1600699,NA
26155,Shiawassee,Michigan,105.6405714,NA
26157,Tuscola,Michigan,233.1624585,NA
26159,Van Buren,Michigan,50.09546798,NA
26161,Washtenaw,Michigan,82.78458609,NA
26163,Wayne,Michigan,149.7103917,NA
26165,Wexford,Michigan,32.78436301,NA
27001,Aitkin,Minnesota,201.746267,NA
27003,Anoka,Minnesota,107.1093384,NA
27005,Becker,Minnesota,111.1885609,NA
27007,Beltrami,Minnesota,158.9669312,NA
27009,Benton,Minnesota,54.99700879,NA
27011,Big Stone,Minnesota,131.1105575,NA
27013,Blue Earth,Minnesota,81.47164145,NA
27015,Brown,Minnesota,146.4338824,NA
27017,Carlton,Minnesota,113.4397474,NA
27019,Carver,Minnesota,48.47591626,NA
27021,Cass,Minnesota,104.9191794,NA
27023,Chippewa,Minnesota,169.2453529,NA
27025,Chisago,Minnesota,158.9815033,NA
27027,Clay,Minnesota,57.22159205,NA
27029,Clearwater,Minnesota,144.617291,NA
27031,Cook,Minnesota,141.0401153,NA
27033,Cottonwood,Minnesota,154.3087786,NA
27035,Crow Wing,Minnesota,120.790132,NA
27037,Dakota,Minnesota,67.72012317,NA
27039,Dodge,Minnesota,124.7991425,NA
27041,Douglas,Minnesota,181.4109407,NA
27043,Faribault,Minnesota,267.4278637,NA
27045,Fillmore,Minnesota,125.6344668,NA
27047,Freeborn,Minnesota,180.5737699,NA
27049,Goodhue,Minnesota,222.8767827,NA
27051,Grant,Minnesota,47.18619355,NA
27053,Hennepin,Minnesota,129.4617952,NA
27055,Houston,Minnesota,71.31176397,NA
27057,Hubbard,Minnesota,258.5162458,NA
27059,Isanti,Minnesota,133.5735574,NA
27061,Itasca,Minnesota,81.97209602,NA
27063,Jackson,Minnesota,186.3204126,NA
27065,Kanabec,Minnesota,246.2735752,NA
27067,Kandiyohi,Minnesota,138.4438203,NA
27069,Kittson,Minnesota,75.87475194,NA
27071,Koochiching,Minnesota,122.2473629,NA
27073,Lac Qui Parle,Minnesota,97.44384717,NA
27075,Lake,Minnesota,100.9908851,NA
27077,Lake of The Woods,Minnesota,166.4267718,NA
27079,Le Sueur,Minnesota,157.042629,NA
27081,Lincoln,Minnesota,151.4321064,NA
27083,Lyon,Minnesota,46.13108991,NA
27085,McLeod,Minnesota,126.7215529,NA
27087,Mahnomen,Minnesota,208.5960486,NA
27089,Marshall,Minnesota,206.919176,NA
27091,Martin,Minnesota,158.5508005,NA
27093,Meeker,Minnesota,62.70671384,NA
27095,Mille Lacs,Minnesota,183.2280067,NA
27097,Morrison,Minnesota,82.56631789,NA
27099,Mower,Minnesota,113.5268915,NA
27101,Murray,Minnesota,107.1489389,NA
27103,Nicollet,Minnesota,214.3878503,NA
27105,Nobles,Minnesota,110.1343048,NA
27107,Norman,Minnesota,123.5767743,NA
27109,Olmsted,Minnesota,61.4737235,NA
27111,Otter Tail,Minnesota,168.0598832,NA
27113,Pennington,Minnesota,122.2704867,NA
27115,Pine,Minnesota,82.88273174,NA
27117,Pipestone,Minnesota,201.9119326,NA
27119,Polk,Minnesota,165.1809829,NA
27121,Pope,Minnesota,157.771437,NA
27123,Ramsey,Minnesota,123.4059503,NA
27125,Red Lake,Minnesota,94.23300153,NA
27127,Redwood,Minnesota,150.1170173,NA
27129,Renville,Minnesota,67.03138453,NA
27131,Rice,Minnesota,140.4289832,NA
27133,Rock,Minnesota,105.1691993,NA
27135,Roseau,Minnesota,82.52137301,NA
27137,St Louis,Minnesota,88.77423732,NA
27139,Scott,Minnesota,126.7732956,NA
27141,Sherburne,Minnesota,144.7457736,NA
27143,Sibley,Minnesota,95.34444789,NA
27145,Stearns,Minnesota,215.0325566,NA
27147,Steele,Minnesota,251.5446623,NA
27149,Stevens,Minnesota,151.1986685,NA
27151,Swift,Minnesota,208.9206194,NA
27153,Todd,Minnesota,127.0221068,NA
27155,Traverse,Minnesota,124.8489836,NA
27157,Wabasha,Minnesota,69.07071518,NA
27159,Wadena,Minnesota,181.8162873,NA
27161,Waseca,Minnesota,135.2727501,NA
27163,Washington,Minnesota,131.157139,NA
27165,Watonwan,Minnesota,187.1830113,NA
27167,Wilkin,Minnesota,223.5731994,NA
27169,Winona,Minnesota,128.5753999,NA
27171,Wright,Minnesota,190.423742,NA
27173,Yellow Medicine,Minnesota,77.19925032,NA
28001,Adams,Mississippi,104.1112283,NA
28003,Alcorn,Mississippi,155.4030859,NA
28005,Amite,Mississippi,84.63743681,NA
28007,Attala,Mississippi,105.0782455,NA
28009,Benton,Mississippi,133.6786983,NA
28011,Bolivar,Mississippi,165.0405331,NA
28013,Calhoun,Mississippi,107.6361995,NA
28015,Carroll,Mississippi,177.5886467,NA
28017,Chickasaw,Mississippi,185.8410436,NA
28019,Choctaw,Mississippi,245.4380836,NA
28021,Claiborne,Mississippi,249.3960513,NA
28023,Clarke,Mississippi,101.9180593,NA
28025,Clay,Mississippi,123.5933663,NA
28027,Coahoma,Mississippi,142.2559942,NA
28029,Copiah,Mississippi,119.5537758,NA
28031,Covington,Mississippi,110.3543656,NA
28033,De Soto,Mississippi,116.871919,NA
28035,Forrest,Mississippi,130.1467533,NA
28037,Franklin,Mississippi,-6.926210731,NA
28039,George,Mississippi,129.7580253,NA
28041,Greene,Mississippi,101.9070249,NA
28043,Grenada,Mississippi,-11.84774576,NA
28045,Hancock,Mississippi,84.15467018,NA
28047,Harrison,Mississippi,71.06388215,NA
28049,Hinds,Mississippi,83.23120043,NA
28051,Holmes,Mississippi,107.8164567,NA
28053,Humphreys,Mississippi,38.97671417,NA
28055,Issaquena,Mississippi,114.4125999,NA
28057,Itawamba,Mississippi,164.3055366,NA
28059,Jackson,Mississippi,162.1609518,NA
28061,Jasper,Mississippi,124.7014059,NA
28063,Jefferson,Mississippi,132.7816097,NA
28065,Jefferson Davis,Mississippi,39.95209792,NA
28067,Jones,Mississippi,101.5284424,NA
28069,Kemper,Mississippi,192.0320203,NA
28071,Lafayette,Mississippi,107.7428542,NA
28073,Lamar,Mississippi,58.36324426,NA
28075,Lauderdale,Mississippi,214.0943034,NA
28077,Lawrence,Mississippi,119.0842852,NA
28079,Leake,Mississippi,93.01142301,NA
28081,Lee,Mississippi,191.9950748,NA
28083,Leflore,Mississippi,74.10220663,NA
28085,Lincoln,Mississippi,40.19228977,NA
28087,Lowndes,Mississippi,134.1851969,NA
28089,Madison,Mississippi,91.59113831,NA
28091,Marion,Mississippi,127.1655382,NA
28093,Marshall,Mississippi,124.0177024,NA
28095,Monroe,Mississippi,151.0675666,NA
28097,Montgomery,Mississippi,111.5702626,NA
28099,Neshoba,Mississippi,171.8620505,NA
28101,Newton,Mississippi,170.9731415,NA
28103,Noxubee,Mississippi,187.8508396,NA
28105,Oktibbeha,Mississippi,185.1974362,NA
28107,Panola,Mississippi,215.0642433,NA
28109,Pearl River,Mississippi,174.1059414,NA
28111,Perry,Mississippi,99.16683254,NA
28113,Pike,Mississippi,83.00344531,NA
28115,Pontotoc,Mississippi,51.3215845,NA
28117,Prentiss,Mississippi,226.7557673,NA
28119,Quitman,Mississippi,118.5016735,NA
28121,Rankin,Mississippi,134.3099676,NA
28123,Scott,Mississippi,127.2785044,NA
28125,Sharkey,Mississippi,104.4663633,NA
28127,Simpson,Mississippi,152.3879064,NA
28129,Smith,Mississippi,118.9376122,NA
28131,Stone,Mississippi,108.810422,NA
28133,Sunflower,Mississippi,126.3759733,NA
28135,Tallahatchie,Mississippi,68.2256104,NA
28137,Tate,Mississippi,148.1770509,NA
28139,Tippah,Mississippi,80.16731302,NA
28141,Tishomingo,Mississippi,106.186819,NA
28143,Tunica,Mississippi,184.2978361,NA
28145,Union,Mississippi,118.8255919,NA
28147,Walthall,Mississippi,188.1132967,NA
28149,Warren,Mississippi,228.2691976,NA
28151,Washington,Mississippi,138.0653006,NA
28153,Wayne,Mississippi,10.50697887,NA
28155,Webster,Mississippi,6.372803064,NA
28157,Wilkinson,Mississippi,133.9358288,NA
28159,Winston,Mississippi,230.6361684,NA
28161,Yalobusha,Mississippi,158.7486323,NA
28163,Yazoo,Mississippi,125.6507382,NA
29001,Adair,Missouri,72.49355195,NA
29003,Andrew,Missouri,77.5697263,NA
29005,Atchison,Missouri,132.1344644,NA
29007,Audrain,Missouri,127.2155859,NA
29009,Barry,Missouri,6.470151527,NA
29011,Barton,Missouri,150.1899613,NA
29013,Bates,Missouri,136.5038183,NA
29015,Benton,Missouri,88.58061547,NA
29017,Bollinger,Missouri,103.2260974,NA
29019,Boone,Missouri,159.0766691,NA
29021,Buchanan,Missouri,163.4761096,NA
29023,Butler,Missouri,132.1310002,NA
29025,Caldwell,Missouri,138.8149339,NA
29027,Callaway,Missouri,94.26192121,NA
29029,Camden,Missouri,110.3204595,NA
29031,Cape Girardeau,Missouri,216.2677996,NA
29033,Carroll,Missouri,128.0854205,NA
29035,Carter,Missouri,160.3838758,NA
29037,Cass,Missouri,171.4476426,NA
29039,Cedar,Missouri,219.9699554,NA
29041,Chariton,Missouri,170.6684485,NA
29043,Christian,Missouri,124.9710484,NA
29045,Clark,Missouri,198.0136308,NA
29047,Clay,Missouri,68.31439602,NA
29049,Clinton,Missouri,119.5985032,NA
29051,Cole,Missouri,131.1437183,NA
29053,Cooper,Missouri,199.3584509,NA
29055,Crawford,Missouri,140.6550306,NA
29057,Dade,Missouri,168.9328558,NA
29059,Dallas,Missouri,125.1031291,NA
29061,Daviess,Missouri,255.7506696,NA
29063,Dekalb,Missouri,131.3570058,NA
29065,Dent,Missouri,164.4175976,NA
29067,Douglas,Missouri,131.9426147,NA
29069,Dunklin,Missouri,80.1664551,NA
29071,Franklin,Missouri,131.8420828,NA
29073,Gasconade,Missouri,139.0504265,NA
29075,Gentry,Missouri,147.3411842,NA
29077,Greene,Missouri,21.04776716,NA
29079,Grundy,Missouri,68.66209486,NA
29081,Harrison,Missouri,18.55410438,NA
29083,Henry,Missouri,191.5074472,NA
29085,Hickory,Missouri,164.7880219,NA
29087,Holt,Missouri,132.4776447,NA
29089,Howard,Missouri,123.203283,NA
29091,Howell,Missouri,36.47963051,NA
29093,Iron,Missouri,141.7048371,NA
29095,Jackson,Missouri,146.3746861,NA
29097,Jasper,Missouri,75.01918615,NA
29099,Jefferson,Missouri,45.76279207,NA
29101,Johnson,Missouri,182.6505563,NA
29103,Knox,Missouri,160.3371678,NA
29105,Laclede,Missouri,135.1998443,NA
29107,Lafayette,Missouri,40.48923513,NA
29109,Lawrence,Missouri,222.7365984,NA
29111,Lewis,Missouri,109.1562488,NA
29113,Lincoln,Missouri,254.059964,NA
29115,Linn,Missouri,126.0102567,NA
29117,Livingston,Missouri,119.857559,NA
29119,Mcdonald,Missouri,120.9115533,NA
29121,Macon,Missouri,140.2726623,NA
29123,Madison,Missouri,154.8959539,NA
29125,Maries,Missouri,152.0389491,NA
29127,Marion,Missouri,237.5064022,NA
29129,Mercer,Missouri,126.0857336,NA
29131,Miller,Missouri,143.462806,NA
29133,Mississippi,Missouri,206.4868477,NA
29135,Moniteau,Missouri,167.8736414,NA
29137,Monroe,Missouri,82.7046777,NA
29139,Montgomery,Missouri,193.7240563,NA
29141,Morgan,Missouri,149.567974,NA
29143,New Madrid,Missouri,165.3203473,NA
29145,Newton,Missouri,101.5912021,NA
29147,Nodaway,Missouri,57.28014536,NA
29149,Oregon,Missouri,124.1524316,NA
29151,Osage,Missouri,161.2633502,NA
29153,Ozark,Missouri,170.0503621,NA
29155,Pemiscot,Missouri,156.9909446,NA
29157,Perry,Missouri,173.8413176,NA
29159,Pettis,Missouri,137.1228679,NA
29161,Phelps,Missouri,135.3652765,NA
29163,Pike,Missouri,126.0296428,NA
29165,Platte,Missouri,80.87373253,NA
29167,Polk,Missouri,85.49809118,NA
29169,Pulaski,Missouri,172.04289,NA
29171,Putnam,Missouri,70.47638312,NA
29173,Ralls,Missouri,139.1879545,NA
29175,Randolph,Missouri,152.0758717,NA
29177,Ray,Missouri,92.77595141,NA
29179,Reynolds,Missouri,270.7160022,NA
29181,Ripley,Missouri,133.8950355,NA
29183,St Charles,Missouri,156.7645319,NA
29185,St Clair,Missouri,129.5655912,NA
29186,Ste Genevieve,Missouri,73.09568757,NA
29187,St Francois,Missouri,55.33063443,NA
29189,St Louis,Missouri,129.0893947,NA
29195,Saline,Missouri,130.2965653,NA
29197,Schuyler,Missouri,108.1046951,NA
29199,Scotland,Missouri,114.006537,NA
29201,Scott,Missouri,160.9510046,NA
29203,Shannon,Missouri,71.70416887,NA
29205,Shelby,Missouri,84.26694571,NA
29207,Stoddard,Missouri,99.39110265,NA
29209,Stone,Missouri,176.584086,NA
29211,Sullivan,Missouri,152.0406002,NA
29213,Taney,Missouri,133.6387136,NA
29215,Texas,Missouri,149.3856449,NA
29217,Vernon,Missouri,120.7309543,NA
29219,Warren,Missouri,90.35367495,NA
29221,Washington,Missouri,194.5633926,NA
29223,Wayne,Missouri,176.0748138,NA
29225,Webster,Missouri,105.9501138,NA
29227,Worth,Missouri,166.8960933,NA
29229,Wright,Missouri,112.6623189,NA
29510,St Louis City,Missouri,2.260647697,NA
30001,Beaverhead,Montana,98.09703483,NA
30003,Big Horn,Montana,185.8059629,NA
30005,Blaine,Montana,167.036363,NA
30007,Broadwater,Montana,153.170764,NA
30009,Carbon,Montana,147.7737683,NA
30011,Carter,Montana,105.7064805,NA
30013,Cascade,Montana,280.6320086,NA
30015,Chouteau,Montana,170.1144242,NA
30017,Custer,Montana,120.7520737,NA
30019,Daniels,Montana,112.9851502,NA
30021,Dawson,Montana,168.6355642,NA
30023,Deer Lodge,Montana,201.4971552,NA
30025,Fallon,Montana,197.9617263,NA
30027,Fergus,Montana,150.3690038,NA
30029,Flathead,Montana,133.5473203,NA
30031,Gallatin,Montana,184.648966,NA
30033,Garfield,Montana,143.1641948,NA
30035,Glacier,Montana,201.0444399,NA
30037,Golden Valley,Montana,143.2057873,NA
30039,Granite,Montana,62.24479355,NA
30041,Hill,Montana,185.0077665,NA
30043,Jefferson,Montana,134.1526879,NA
30045,Judith Basin,Montana,48.39517113,NA
30047,Lake,Montana,4.934261895,NA
30049,Lewis and Clark,Montana,34.86054552,NA
30051,Liberty,Montana,38.48209561,NA
30053,Lincoln,Montana,135.1773483,NA
30055,McCone,Montana,139.4549572,NA
30057,Madison,Montana,101.60935,NA
30059,Meagher,Montana,112.0603242,NA
30061,Mineral,Montana,89.66869456,NA
30063,Missoula,Montana,127.4486711,NA
30065,Musselshell,Montana,99.86429224,NA
30067,Park,Montana,122.99014,NA
30069,Petroleum,Montana,132.5995964,NA
30071,Phillips,Montana,118.6456419,NA
30073,Pondera,Montana,96.68964557,NA
30075,Powder River,Montana,132.9747065,NA
30077,Powell,Montana,31.56716565,NA
30079,Prairie,Montana,175.0299179,NA
30081,Ravalli,Montana,80.83803713,NA
30083,Richland,Montana,68.53219541,NA
30085,Roosevelt,Montana,69.5616181,NA
30087,Rosebud,Montana,159.2633234,NA
30089,Sanders,Montana,149.6071236,NA
30091,Sheridan,Montana,150.9606908,NA
30093,Silver Bow,Montana,49.78069775,NA
30095,Stillwater,Montana,168.2159938,NA
30097,Sweet Grass,Montana,183.3687607,NA
30099,Teton,Montana,191.5144423,NA
30101,Toole,Montana,161.0760517,NA
30103,Treasure,Montana,60.71926741,NA
30105,Valley,Montana,143.6368897,NA
30107,Wheatland,Montana,114.9139362,NA
30109,Wibaux,Montana,152.8784375,NA
30111,Yellowstone,Montana,207.3413534,NA
31001,Adams,Nebraska,40.38048725,NA
31003,Antelope,Nebraska,70.17454465,NA
31005,Arthur,Nebraska,144.2780897,NA
31007,Banner,Nebraska,146.1627859,NA
31009,Blaine,Nebraska,188.7448443,NA
31011,Boone,Nebraska,143.6759344,NA
31013,Box Butte,Nebraska,128.9328254,NA
31015,Boyd,Nebraska,134.6025014,NA
31017,Brown,Nebraska,119.5624804,NA
31019,Buffalo,Nebraska,122.9717012,NA
31021,Burt,Nebraska,90.00502393,NA
31023,Butler,Nebraska,85.17251943,NA
31025,Cass,Nebraska,156.5321965,NA
31027,Cedar,Nebraska,133.6946036,NA
31029,Chase,Nebraska,96.0959959,NA
31031,Cherry,Nebraska,200.5994973,NA
31033,Cheyenne,Nebraska,124.4085137,NA
31035,Clay,Nebraska,98.31994653,NA
31037,Colfax,Nebraska,163.1449351,NA
31039,Cuming,Nebraska,86.24291942,NA
31041,Custer,Nebraska,119.9586813,NA
31043,Dakota,Nebraska,132.9509305,NA
31045,Dawes,Nebraska,89.22228443,NA
31047,Dawson,Nebraska,246.1844941,NA
31049,Deuel,Nebraska,163.7486779,NA
31051,Dixon,Nebraska,171.9903797,NA
31053,Dodge,Nebraska,105.103162,NA
31055,Douglas,Nebraska,168.0894698,NA
31057,Dundy,Nebraska,181.1324607,NA
31059,Fillmore,Nebraska,177.1747778,NA
31061,Franklin,Nebraska,85.1122915,NA
31063,Frontier,Nebraska,175.3408906,NA
31065,Furnas,Nebraska,105.5176726,NA
31067,Gage,Nebraska,59.14323902,NA
31069,Garden,Nebraska,143.3329279,NA
31071,Garfield,Nebraska,141.4573264,NA
31073,Gosper,Nebraska,188.0924967,NA
31075,Grant,Nebraska,166.4384036,NA
31077,Greeley,Nebraska,97.04498116,NA
31079,Hall,Nebraska,160.6716011,NA
31081,Hamilton,Nebraska,187.9041642,NA
31083,Harlan,Nebraska,137.4934168,NA
31085,Hayes,Nebraska,38.13886199,NA
31087,Hitchcock,Nebraska,109.095405,NA
31089,Holt,Nebraska,155.0602077,NA
31091,Hooker,Nebraska,163.7626225,NA
31093,Howard,Nebraska,64.29485364,NA
31095,Jefferson,Nebraska,110.6375678,NA
31097,Johnson,Nebraska,100.3146921,NA
31099,Kearney,Nebraska,155.1174078,NA
31101,Keith,Nebraska,116.7522419,NA
31103,Keya Paha,Nebraska,152.5692695,NA
31105,Kimball,Nebraska,113.6966491,NA
31107,Knox,Nebraska,127.9808371,NA
31109,Lancaster,Nebraska,200.6102363,NA
31111,Lincoln,Nebraska,84.3346949,NA
31113,Logan,Nebraska,177.5889804,NA
31115,Loup,Nebraska,75.34878265,NA
31117,McPherson,Nebraska,84.88559915,NA
31119,Madison,Nebraska,198.1511434,NA
31121,Merrick,Nebraska,87.758601,NA
31123,Morrill,Nebraska,182.5277865,NA
31125,Nance,Nebraska,207.3359131,NA
31127,Nemaha,Nebraska,148.3858284,NA
31129,Nuckolls,Nebraska,55.57819893,NA
31131,Otoe,Nebraska,51.79726414,NA
31133,Pawnee,Nebraska,189.5015552,NA
31135,Perkins,Nebraska,155.1234918,NA
31137,Phelps,Nebraska,31.00284322,NA
31139,Pierce,Nebraska,225.6862351,NA
31141,Platte,Nebraska,109.7314871,NA
31143,Polk,Nebraska,139.9901352,NA
31145,Red Willow,Nebraska,94.77426336,NA
31147,Richardson,Nebraska,124.6589661,NA
31149,Rock,Nebraska,91.83043475,NA
31151,Saline,Nebraska,111.0883325,NA
31153,Sarpy,Nebraska,87.5213338,NA
31155,Saunders,Nebraska,165.5099688,NA
31157,Scotts Bluff,Nebraska,136.66253,NA
31159,Seward,Nebraska,148.1048156,NA
31161,Sheridan,Nebraska,42.54797538,NA
31163,Sherman,Nebraska,130.195138,NA
31165,Sioux,Nebraska,85.13215463,NA
31167,Stanton,Nebraska,117.313637,NA
31169,Thayer,Nebraska,127.6605646,NA
31171,Thomas,Nebraska,163.2590599,NA
31173,Thurston,Nebraska,161.9255405,NA
31175,Valley,Nebraska,182.8195765,NA
31177,Washington,Nebraska,118.8417297,NA
31179,Wayne,Nebraska,183.0380708,NA
31181,Webster,Nebraska,167.9461205,NA
31183,Wheeler,Nebraska,181.4942115,NA
31185,York,Nebraska,208.079614,NA
32001,Churchill,Nevada,146.4432563,NA
32003,Clark,Nevada,237.6673609,NA
32005,Douglas,Nevada,189.819667,NA
32007,Elko,Nevada,70.85924448,NA
32009,Esmeralda,Nevada,161.6887193,NA
32011,Eureka,Nevada,123.7316223,NA
32013,Humboldt,Nevada,85.46543517,NA
32015,Lander,Nevada,117.2027219,NA
32017,Lincoln,Nevada,180.7052027,NA
32019,Lyon,Nevada,-6.13760711,NA
32021,Mineral,Nevada,125.5047499,NA
32023,Nye,Nevada,121.5444931,NA
32027,Pershing,Nevada,87.48555531,NA
32029,Storey,Nevada,96.78869571,NA
32031,Washoe,Nevada,50.82686969,NA
32033,White Pine,Nevada,129.1168053,NA
32510,Carson City,Nevada,168.6322721,NA
33001,Belknap,New Hampshire,74.94548274,NA
33003,Carroll,New Hampshire,59.78244258,NA
33005,Cheshire,New Hampshire,30.03785406,NA
33007,Coos,New Hampshire,42.4562332,NA
33009,Grafton,New Hampshire,207.4209527,NA
33011,Hillsborough,New Hampshire,137.0157679,NA
33013,Merrimack,New Hampshire,133.4352145,NA
33015,Rockingham,New Hampshire,53.22477714,NA
33017,Strafford,New Hampshire,143.6810421,NA
33019,Sullivan,New Hampshire,207.7936764,NA
34001,Atlantic,New Jersey,185.0698239,NA
34003,Bergen,New Jersey,157.5523767,NA
34005,Burlington,New Jersey,145.7169529,NA
34007,Camden,New Jersey,169.3460175,NA
34009,Cape May,New Jersey,147.9309827,NA
34011,Cumberland,New Jersey,200.5864535,NA
34013,Essex,New Jersey,104.1896327,NA
34015,Gloucester,New Jersey,206.5154688,NA
34017,Hudson,New Jersey,136.0534023,NA
34019,Hunterdon,New Jersey,98.30317347,NA
34021,Mercer,New Jersey,203.0308288,NA
34023,Middlesex,New Jersey,88.14219369,NA
34025,Monmouth,New Jersey,138.5361318,NA
34027,Morris,New Jersey,153.0709486,NA
34029,Ocean,New Jersey,134.4327503,NA
34031,Passaic,New Jersey,178.8879114,NA
34033,Salem,New Jersey,84.49216077,NA
34035,Somerset,New Jersey,97.28302676,NA
34037,Sussex,New Jersey,176.0309907,NA
34039,Union,New Jersey,166.1721595,NA
34041,Warren,New Jersey,99.72001015,NA
35001,Bernalillo,New Mexico,91.31945197,NA
35003,Catron,New Mexico,177.7673522,NA
35005,Chaves,New Mexico,212.4752135,NA
35006,Cibola,New Mexico,129.2782082,NA
35007,Colfax,New Mexico,149.4562126,NA
35009,Curry,New Mexico,118.3982411,NA
35011,De Baca,New Mexico,119.0885202,NA
35013,Dona Ana,New Mexico,31.83201962,NA
35015,Eddy,New Mexico,97.76822747,NA
35017,Grant,New Mexico,81.64472089,NA
35019,Guadalupe,New Mexico,161.9508768,NA
35021,Harding,New Mexico,207.6406451,NA
35023,Hidalgo,New Mexico,188.5809656,NA
35025,Lea,New Mexico,181.4950918,NA
35027,Lincoln,New Mexico,65.3806921,NA
35028,Los Alamos,New Mexico,104.8289366,NA
35029,Luna,New Mexico,179.4993962,NA
35031,Mckinley,New Mexico,30.60111006,NA
35033,Mora,New Mexico,93.10739226,NA
35035,Otero,New Mexico,139.6389462,NA
35037,Quay,New Mexico,48.90881735,NA
35039,Rio Arriba,New Mexico,94.30772879,NA
35041,Roosevelt,New Mexico,215.233087,NA
35043,Sandoval,New Mexico,81.06569122,NA
35045,San Juan,New Mexico,111.524562,NA
35047,San Miguel,New Mexico,161.2408475,NA
35049,Santa Fe,New Mexico,139.662735,NA
35051,Sierra,New Mexico,77.86963185,NA
35053,Socorro,New Mexico,151.0566546,NA
35055,Taos,New Mexico,92.30424313,NA
35057,Torrance,New Mexico,109.9672472,NA
35059,Union,New Mexico,194.5116188,NA
35061,Valencia,New Mexico,171.6719834,NA
36001,Albany,New York,109.3848878,NA
36003,Allegany,New York,7.064460379,NA
36005,Bronx,New York,75.89611151,NA
36007,Broome,New York,160.2795241,NA
36009,Cattaraugus,New York,89.62704269,NA
36011,Cayuga,New York,102.6701349,NA
36013,Chautauqua,New York,193.090205,NA
36015,Chemung,New York,179.7381128,NA
36017,Chenango,New York,248.0995646,NA
36019,Clinton,New York,145.690967,NA
36021,Columbia,New York,61.01233133,NA
36023,Cortland,New York,122.4553136,NA
36025,Delaware,New York,80.82003183,NA
36027,Dutchess,New York,92.74071101,NA
36029,Erie,New York,185.9043018,NA
36031,Essex,New York,152.1864944,NA
36033,Franklin,New York,176.6471868,NA
36035,Fulton,New York,74.25741692,NA
36037,Genesee,New York,142.3009424,NA
36039,Greene,New York,175.1636415,NA
36041,Hamilton,New York,206.0435529,NA
36043,Herkimer,New York,209.0675956,NA
36045,Jefferson,New York,211.5939426,NA
36047,Kings,New York,238.5414079,NA
36049,Lewis,New York,140.2112112,NA
36051,Livingston,New York,160.8036091,NA
36053,Madison,New York,149.1014845,NA
36055,Monroe,New York,175.2065391,NA
36057,Montgomery,New York,42.09146725,NA
36059,Nassau,New York,179.2073115,NA
36061,New York,New York,130.0423791,NA
36063,Niagara,New York,162.1696063,NA
36065,Oneida,New York,191.7961612,NA
36067,Onondaga,New York,152.285996,NA
36069,Ontario,New York,118.5190115,NA
36071,Orange,New York,63.49721098,NA
36073,Orleans,New York,124.0442061,NA
36075,Oswego,New York,90.52394525,NA
36077,Otsego,New York,69.29570094,NA
36079,Putnam,New York,141.2749339,NA
36081,Queens,New York,92.07461717,NA
36083,Rensselaer,New York,228.7490138,NA
36085,Richmond,New York,182.668171,NA
36087,Rockland,New York,117.0650746,NA
36089,St Lawrence,New York,137.7817421,NA
36091,Saratoga,New York,156.9178651,NA
36093,Schenectady,New York,90.10257877,NA
36095,Schoharie,New York,187.1576881,NA
36097,Schuyler,New York,97.27526511,NA
36099,Seneca,New York,139.4055798,NA
36101,Steuben,New York,122.2291562,NA
36103,Suffolk,New York,80.72292718,NA
36105,Sullivan,New York,171.5070513,NA
36107,Tioga,New York,39.23012538,NA
36109,Tompkins,New York,137.3763854,NA
36111,Ulster,New York,150.6227085,NA
36113,Warren,New York,182.2459809,NA
36115,Washington,New York,120.9518799,NA
36117,Wayne,New York,121.8067023,NA
36119,Westchester,New York,81.90948442,NA
36121,Wyoming,New York,124.5312812,NA
36123,Yates,New York,143.4999501,NA
37001,Alamance,North Carolina,142.8476996,NA
